Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
36833.0,-13.671875,107.91015625,295.41015625,-49.31640625,0.0,1762643287.4064715,0.0
36833.0,-72.75390625,-158.69140625,-168.45703125,-69.82421875,0.0,1762643287.4101217,0.0
36833.0,-79.58984375,-213.8671875,-56.640625,-41.50390625,0.0,1762643287.4137716,0.0
36833.0,-60.05859375,-89.35546875,-127.9296875,-37.59765625,0.0,1762643287.4174218,0.0
36833.0,-75.68359375,-54.19921875,-737.79296875,-78.125,0.0,1762643287.4210718,0.0
36833.0,-42.96875,23.4375,-414.55078125,-61.5234375,0.0,1762643287.424722,0.0
36834.0,-2.44140625,88.8671875,676.7578125,0.9765625,0.0,1762643287.428561,0.0
36834.0,-43.45703125,-53.7109375,354.4921875,-12.20703125,0.0,1762643287.4324,0.0
36834.0,-76.171875,-25.390625,-492.67578125,-82.51953125,0.0,1762643287.436239,0.0
36834.0,-65.91796875,68.84765625,-355.46875,-101.5625,0.0,1762643287.440078,0.0
36834.0,-66.89453125,15.625,55.17578125,-61.03515625,0.0,1762643287.443917,0.0
36834.0,-87.40234375,7.32421875,101.5625,-48.33984375,0.0,1762643287.4477558,0.0
36834.0,-123.046875,70.80078125,-653.80859375,-111.328125,0.0,1762643287.4515948,0.0
36834.0,-127.9296875,-42.96875,-1000.0,-143.5546875,0.0,1762643287.4554338,0.0
36834.0,-128.90625,-102.5390625,-975.5859375,-122.55859375,0.0,1762643287.4592729,0.0
36834.0,-161.1328125,11.71875,-998.53515625,-122.55859375,0.0,1762643287.4631119,0.0
36834.0,-179.6875,-57.12890625,-1000.0,-153.80859375,0.0,1762643287.466951,0.0
36834.0,-185.05859375,-94.7265625,-1000.0,-192.3828125,0.0,1762643287.47079,0.0
36835.0,-190.4296875,-12.6953125,-1000.0,-184.5703125,0.0,1762643287.4743092,0.0
36835.0,-195.3125,27.83203125,-1000.0,-141.11328125,0.0,1762643287.4778285,0.0
36835.0,-202.63671875,21.484375,-1000.0,-153.80859375,0.0,1762643287.481348,0.0
36835.0,-201.171875,42.96875,-1000.0,-200.1953125,0.0,1762643287.4848673,0.0
36835.0,-211.9140625,36.1328125,-1000.0,-216.796875,0.0,1762643287.4883866,0.0
36835.0,-233.88671875,53.7109375,-1000.0,-195.3125,0.0,1762643287.491906,0.0
36835.0,-250.9765625,-1.953125,-1000.0,-196.2890625,0.0,1762643287.4954252,0.0
36835.0,-234.86328125,-42.48046875,-1000.0,-223.14453125,0.0,1762643287.4989445,0.0
36835.0,-210.9375,79.58984375,-1000.0,-228.515625,0.0,1762643287.5024638,0.0
36835.0,-232.91015625,-10.7421875,-1000.0,-203.61328125,0.0,1762643287.5059834,0.0
36835.0,-237.79296875,-83.49609375,-1000.0,-177.734375,0.0,1762643287.5095026,0.0
36835.0,-203.61328125,49.8046875,-1000.0,-192.87109375,0.0,1762643287.513022,0.0
36836.0,-180.6640625,138.18359375,-1000.0,-200.1953125,0.0,1762643287.5168,0.0
36836.0,-192.3828125,34.1796875,-1000.0,-180.17578125,0.0,1762643287.520578,0.0
36836.0,-202.63671875,-41.9921875,-1000.0,-148.92578125,0.0,1762643287.524356,0.0
36836.0,-179.19921875,-65.91796875,-979.98046875,-149.4140625,0.0,1762643287.5281339,0.0
36836.0,-154.78515625,-42.48046875,-1000.0,-162.109375,0.0,1762643287.5319118,0.0
36836.0,-134.765625,63.96484375,-988.76953125,-135.7421875,0.0,1762643287.5356898,0.0
36836.0,-98.6328125,66.89453125,-198.73046875,-81.0546875,0.0,1762643287.539468,0.0
36836.0,-106.4453125,-41.50390625,-253.41796875,-72.265625,0.0,1762643287.543246,0.0
36836.0,-129.39453125,-106.93359375,-1000.0,-113.28125,0.0,1762643287.547024,0.0
36836.0,-91.30859375,-84.47265625,-944.3359375,-104.4921875,0.0,1762643287.550802,0.0
36836.0,-50.78125,-45.8984375,-96.6796875,-42.96875,0.0,1762643287.55458,0.0
36836.0,-40.0390625,-63.4765625,351.5625,-9.27734375,0.0,1762643287.558358,0.0
36837.0,-41.015625,-50.29296875,-108.88671875,-40.0390625,0.0,1762643287.562367,0.0
36837.0,2.44140625,10.25390625,258.7890625,-31.25,0.0,1762643287.566376,0.0
36837.0,27.83203125,20.5078125,924.31640625,17.08984375,0.0,1762643287.570385,0.0
36837.0,9.27734375,-47.8515625,975.5859375,44.43359375,0.0,1762643287.574394,0.0
36837.0,7.32421875,-122.55859375,867.67578125,16.6015625,0.0,1762643287.578403,0.0
36837.0,41.015625,34.66796875,916.50390625,2.44140625,0.0,1762643287.582412,0.0
36837.0,36.62109375,36.1328125,982.421875,22.4609375,0.0,1762643287.586421,0.0
36837.0,-8.30078125,-167.96875,961.42578125,32.2265625,0.0,1762643287.59043,0.0
36837.0,-0.48828125,-150.87890625,968.26171875,20.5078125,0.0,1762643287.594439,0.0
36837.0,29.296875,-62.01171875,967.28515625,-2.44140625,0.0,1762643287.598448,0.0
36837.0,41.50390625,-14.6484375,967.28515625,17.578125,0.0,1762643287.602457,0.0
36837.0,28.80859375,-17.578125,967.28515625,55.17578125,0.0,1762643287.606466,0.0
36838.0,20.99609375,-105.95703125,967.28515625,55.17578125,0.0,1762643287.6099663,0.0
36838.0,31.73828125,-105.46875,967.28515625,22.94921875,0.0,1762643287.6134665,0.0
36838.0,33.203125,-46.38671875,967.28515625,8.7890625,0.0,1762643287.6169667,0.0
36838.0,24.4140625,-40.52734375,967.28515625,41.50390625,0.0,1762643287.620467,0.0
36838.0,14.16015625,-42.96875,967.28515625,51.26953125,0.0,1762643287.6239672,0.0
36838.0,40.0390625,74.21875,967.28515625,22.94921875,0.0,1762643287.6274676,0.0
36838.0,51.26953125,98.6328125,967.28515625,9.765625,0.0,1762643287.6309679,0.0
36838.0,14.6484375,-54.19921875,967.28515625,19.04296875,0.0,1762643287.634468,0.0
36838.0,-5.37109375,-188.96484375,967.28515625,20.99609375,0.0,1762643287.6379683,0.0
36838.0,23.92578125,-143.06640625,967.28515625,8.30078125,0.0,1762643287.6414685,0.0
36838.0,45.8984375,54.19921875,967.28515625,0.48828125,0.0,1762643287.6449687,0.0
36838.0,27.34375,-30.2734375,967.28515625,7.8125,0.0,1762643287.648469,0.0
36839.0,11.23046875,-114.2578125,967.28515625,33.203125,0.0,1762643287.6533184,0.0
36839.0,18.5546875,-87.40234375,967.28515625,29.296875,0.0,1762643287.6581678,0.0
36839.0,37.109375,-22.4609375,967.28515625,2.44140625,0.0,1762643287.6630175,0.0
36839.0,34.66796875,24.4140625,966.796875,-0.9765625,0.0,1762643287.667867,0.0
36839.0,3.41796875,-75.68359375,967.28515625,18.5546875,0.0,1762643287.6727164,0.0
36839.0,15.625,33.203125,967.28515625,39.55078125,0.0,1762643287.677566,0.0
36839.0,41.50390625,113.28125,966.796875,22.4609375,0.0,1762643287.6824155,0.0
36839.0,19.53125,-75.68359375,966.796875,-11.71875,0.0,1762643287.687265,0.0
36839.0,-2.9296875,-173.33984375,967.28515625,0.9765625,0.0,1762643287.6921144,0.0
36839.0,-7.32421875,-152.34375,967.28515625,22.94921875,0.0,1762643287.6969638,0.0
36839.0,3.41796875,-96.6796875,967.28515625,3.41796875,0.0,1762643287.7018135,0.0
36839.0,20.99609375,-21.484375,966.796875,-11.71875,0.0,1762643287.706663,0.0
36840.0,2.9296875,0.0,967.28515625,-1.46484375,0.0,1762643287.710645,0.0
36840.0,-29.78515625,-43.9453125,967.28515625,11.71875,0.0,1762643287.714627,0.0
36840.0,-20.5078125,-30.76171875,966.796875,-2.44140625,0.0,1762643287.718609,0.0
36840.0,2.44140625,28.80859375,968.75,-24.4140625,0.0,1762643287.7225912,0.0
36840.0,-7.32421875,-7.32421875,960.9375,-20.5078125,0.0,1762643287.7265732,0.0
36840.0,-37.109375,-11.23046875,969.7265625,-4.8828125,0.0,1762643287.7305555,0.0
36840.0,-37.59765625,-27.34375,956.54296875,-13.18359375,0.0,1762643287.7345376,0.0
36840.0,-32.2265625,-118.1640625,734.375,-49.31640625,0.0,1762643287.7385197,0.0
36840.0,-32.71484375,-109.86328125,696.77734375,-52.734375,0.0,1762643287.7425017,0.0
36840.0,-25.390625,20.99609375,964.35546875,-12.6953125,0.0,1762643287.7464838,0.0
36840.0,-36.62109375,37.109375,954.1015625,1.46484375,0.0,1762643287.7504659,0.0
36840.0,-39.0625,-59.5703125,765.625,-30.76171875,0.0,1762643287.754448,0.0
36841.0,-19.53125,17.08984375,872.55859375,-40.52734375,0.0,1762643287.7582068,0.0
36841.0,-44.43359375,-9.765625,988.28125,-24.4140625,0.0,1762643287.761966,0.0
36841.0,-65.91796875,-85.44921875,961.42578125,-17.578125,0.0,1762643287.765725,0.0
36841.0,-30.76171875,-16.6015625,940.4296875,-21.97265625,0.0,1762643287.769484,0.0
36841.0,-18.5546875,4.8828125,950.68359375,-38.57421875,0.0,1762643287.773243,0.0
36841.0,-39.0625,58.59375,955.078125,-34.1796875,0.0,1762643287.7770019,0.0
36841.0,-57.6171875,6.34765625,-997.0703125,-14.16015625,0.0,1762643287.780761,0.0
36841.0,-72.265625,-186.03515625,812.98828125,-38.57421875,0.0,1762643287.78452,0.0
36841.0,-65.4296875,-188.96484375,529.296875,-66.40625,0.0,1762643287.788279,0.0
36841.0,-34.66796875,-72.265625,811.03515625,-45.41015625,0.0,1762643287.792038,0.0
36841.0,-45.8984375,-33.203125,997.0703125,-14.16015625,0.0,1762643287.795797,0.0
36841.0,-57.6171875,-40.52734375,953.61328125,-19.04296875,0.0,1762643287.799556,0.0
36842.0,-35.64453125,64.453125,966.30859375,-37.109375,0.0,1762643287.804223,0.0
36842.0,-26.85546875,83.984375,967.28515625,-33.69140625,0.0,1762643287.80889,0.0
36842.0,-48.828125,-67.3828125,966.796875,-20.01953125,0.0,1762643287.8135571,0.0
36842.0,-66.89453125,-108.3984375,967.28515625,-18.5546875,0.0,1762643287.8182244,0.0
36842.0,-58.10546875,-100.5859375,967.28515625,-50.29296875,0.0,1762643287.8228915,0.0
36842.0,-31.25,70.3125,966.796875,-62.98828125,0.0,1762643287.8275585,0.0
36842.0,-34.66796875,73.2421875,967.28515625,-29.78515625,0.0,1762643287.8322256,0.0
36842.0,-69.3359375,-199.21875,967.28515625,-18.06640625,0.0,1762643287.8368926,0.0
36842.0,-62.01171875,-180.17578125,958.984375,-45.41015625,0.0,1762643287.84156,0.0
36842.0,-31.73828125,15.625,963.37890625,-57.12890625,0.0,1762643287.846227,0.0
36842.0,-31.73828125,58.10546875,968.26171875,-27.34375,0.0,1762643287.850894,0.0
36842.0,-59.5703125,-62.01171875,969.23828125,-6.34765625,0.0,1762643287.855561,0.0
36843.0,-68.84765625,-148.92578125,944.82421875,-25.390625,0.0,1762643287.8583243,0.0
36843.0,-48.828125,-93.75,950.1953125,-47.8515625,0.0,1762643287.8610873,0.0
36843.0,-34.66796875,88.8671875,971.19140625,-45.41015625,0.0,1762643287.8638506,0.0
36843.0,-63.4765625,61.5234375,965.33203125,-30.2734375,0.0,1762643287.8666136,0.0
36843.0,-69.82421875,-105.46875,967.28515625,-27.83203125,0.0,1762643287.869377,0.0
36843.0,-18.5546875,71.77734375,967.28515625,-29.78515625,0.0,1762643287.87214,0.0
36843.0,-27.34375,30.2734375,966.796875,-46.38671875,0.0,1762643287.8749032,0.0
36843.0,-76.66015625,-177.24609375,966.796875,-44.43359375,0.0,1762643287.8776665,0.0
36843.0,-79.58984375,-112.3046875,967.28515625,-23.4375,0.0,1762643287.8804295,0.0
36843.0,-49.31640625,33.203125,967.28515625,-40.0390625,0.0,1762643287.8831928,0.0
36843.0,-26.3671875,115.72265625,966.796875,-50.29296875,0.0,1762643287.8859558,0.0
36843.0,-45.8984375,64.453125,966.796875,-33.69140625,0.0,1762643287.888719,0.0
36844.0,-86.9140625,-97.16796875,966.796875,-35.15625,0.0,1762643287.8924592,0.0
36844.0,-67.87109375,-105.95703125,967.28515625,-52.734375,0.0,1762643287.8961992,0.0
36844.0,-28.3203125,29.296875,966.796875,-55.17578125,0.0,1762643287.8999393,0.0
36844.0,-38.57421875,39.0625,966.796875,-47.8515625,0.0,1762643287.9036794,0.0
36844.0,-60.05859375,-64.94140625,967.28515625,-36.62109375,0.0,1762643287.9074194,0.0
36844.0,-54.6875,-15.13671875,967.28515625,-40.0390625,0.0,1762643287.9111595,0.0
36844.0,-30.76171875,117.1875,971.19140625,-50.29296875,0.0,1762643287.9148996,0.0
36844.0,-36.62109375,5.37109375,937.01171875,-51.26953125,0.0,1762643287.9186397,0.0
36844.0,-70.3125,-135.7421875,-987.79296875,-49.31640625,0.0,1762643287.9223797,0.0
36844.0,-84.47265625,-146.484375,760.7421875,-47.36328125,0.0,1762643287.9261198,0.0
36844.0,-83.0078125,-121.58203125,87.40234375,-77.1484375,0.0,1762643287.9298599,0.0
36844.0,-71.2890625,-60.546875,-133.7890625,-99.12109375,0.0,1762643287.9336,0.0
36845.0,-56.15234375,-40.0390625,459.47265625,-65.4296875,0.0,1762643287.9385946,0.0
36845.0,-45.41015625,-13.18359375,957.51953125,-25.87890625,0.0,1762643287.9435892,0.0
36845.0,-48.828125,33.69140625,484.86328125,-56.640625,0.0,1762643287.948584,0.0
36845.0,-43.45703125,47.36328125,216.796875,-85.9375,0.0,1762643287.9535787,0.0
36845.0,-42.96875,-18.5546875,518.5546875,-53.7109375,0.0,1762643287.9585733,0.0
36845.0,-38.0859375,48.33984375,-946.77734375,-17.08984375,0.0,1762643287.963568,0.0
36845.0,-64.453125,-9.765625,538.57421875,-50.78125,0.0,1762643287.9685626,0.0
36845.0,-79.1015625,-62.5,-119.140625,-93.26171875,0.0,1762643287.9735572,0.0
36845.0,-45.41015625,25.390625,344.7265625,-61.03515625,0.0,1762643287.9785519,0.0
36845.0,-44.43359375,-70.3125,903.3203125,-17.578125,0.0,1762643287.9835467,0.0
36845.0,-95.21484375,-180.17578125,258.7890625,-53.22265625,0.0,1762643287.9885414,0.0
36845.0,-127.9296875,-174.31640625,-690.91796875,-129.39453125,0.0,1762643287.993536,0.0
36846.0,-69.3359375,-39.0625,-371.58203125,-107.91015625,0.0,1762643287.9961033,0.0
36846.0,-23.4375,-0.48828125,479.98046875,-31.73828125,0.0,1762643287.9986706,0.0
36846.0,-47.8515625,-53.22265625,560.546875,-22.94921875,0.0,1762643288.0012379,0.0
36846.0,-85.9375,-43.9453125,-165.0390625,-78.61328125,0.0,1762643288.0038054,0.0
36846.0,-76.66015625,-32.71484375,-359.375,-91.796875,0.0,1762643288.0063727,0.0
36846.0,-41.015625,24.4140625,215.8203125,-38.0859375,0.0,1762643288.00894,0.0
36846.0,-28.80859375,43.9453125,852.05078125,-7.8125,0.0,1762643288.0115073,0.0
36846.0,-82.03125,-110.83984375,-63.96484375,-62.98828125,0.0,1762643288.0140746,0.0
36846.0,-104.4921875,-150.390625,-840.33203125,-115.234375,0.0,1762643288.016642,0.0
36846.0,-69.3359375,-81.0546875,-408.203125,-92.7734375,0.0,1762643288.0192094,0.0
36846.0,-29.296875,24.90234375,608.3984375,-31.73828125,0.0,1762643288.0217767,0.0
36846.0,-49.8046875,-7.8125,307.12890625,-44.43359375,0.0,1762643288.024344,0.0
36847.0,-76.171875,-53.7109375,-486.81640625,-106.4453125,0.0,1762643288.0291107,0.0
36847.0,-65.4296875,-78.125,-464.35546875,-95.21484375,0.0,1762643288.0338774,0.0
36847.0,-37.109375,-52.734375,228.02734375,-31.25,0.0,1762643288.0386443,0.0
36847.0,-40.52734375,-45.41015625,271.97265625,-22.4609375,0.0,1762643288.043411,0.0
36847.0,-82.03125,-102.05078125,-710.9375,-77.63671875,0.0,1762643288.0481777,0.0
36847.0,-37.59765625,77.63671875,-169.921875,-68.359375,0.0,1762643288.0529447,0.0
36847.0,-3.90625,112.79296875,-990.234375,-8.30078125,0.0,1762643288.0577114,0.0
36847.0,-76.66015625,-197.75390625,501.953125,-26.85546875,0.0,1762643288.062478,0.0
36847.0,-111.81640625,-211.42578125,-564.94140625,-88.37890625,0.0,1762643288.0672448,0.0
36847.0,-54.6875,7.8125,-190.4296875,-82.03125,0.0,1762643288.0720115,0.0
36847.0,-15.13671875,65.4296875,709.47265625,-24.4140625,0.0,1762643288.0767784,0.0
36847.0,-36.1328125,-58.10546875,976.5625,-2.9296875,0.0,1762643288.081545,0.0
36848.0,-44.43359375,-47.36328125,600.5859375,-32.71484375,0.0,1762643288.0852046,0.0
36848.0,-15.625,71.77734375,626.46484375,-50.29296875,0.0,1762643288.0888638,0.0
36848.0,-15.13671875,-8.30078125,877.9296875,-27.34375,0.0,1762643288.0925233,0.0
36848.0,-44.43359375,-111.81640625,-966.796875,-6.8359375,0.0,1762643288.0961828,0.0
36848.0,-75.1953125,-163.0859375,603.02734375,-37.109375,0.0,1762643288.099842,0.0
36848.0,-49.31640625,-10.7421875,433.10546875,-64.94140625,0.0,1762643288.1035016,0.0
36848.0,-17.578125,111.81640625,937.98828125,-42.48046875,0.0,1762643288.107161,0.0
36848.0,-51.26953125,-27.83203125,-988.76953125,-20.5078125,0.0,1762643288.1108203,0.0
36848.0,-65.91796875,-100.5859375,865.72265625,-20.5078125,0.0,1762643288.1144798,0.0
36848.0,-55.17578125,-69.82421875,496.58203125,-52.734375,0.0,1762643288.1181393,0.0
36848.0,-27.83203125,25.390625,700.68359375,-58.10546875,0.0,1762643288.1217985,0.0
36848.0,-30.76171875,31.25,-998.046875,-26.85546875,0.0,1762643288.125458,0.0
36849.0,-52.24609375,-82.03125,962.890625,-24.90234375,0.0,1762643288.1294756,0.0
36849.0,-65.91796875,-133.7890625,353.02734375,-67.3828125,0.0,1762643288.1334932,0.0
36849.0,-60.05859375,-83.0078125,50.29296875,-92.7734375,0.0,1762643288.1375108,0.0
36849.0,-23.92578125,26.85546875,717.28515625,-40.52734375,0.0,1762643288.1415284,0.0
36849.0,-18.06640625,71.77734375,-994.62890625,4.39453125,0.0,1762643288.145546,0.0
36849.0,-15.625,148.4375,945.3125,-15.625,0.0,1762643288.1495636,0.0
36849.0,-19.04296875,97.65625,964.84375,-54.6875,0.0,1762643288.1535811,0.0
36849.0,-51.26953125,-72.75390625,952.1484375,-60.05859375,0.0,1762643288.1575987,0.0
36849.0,-71.77734375,-179.19921875,-986.328125,-35.15625,0.0,1762643288.1616163,0.0
36849.0,-71.2890625,-132.8125,718.26171875,-47.36328125,0.0,1762643288.165634,0.0
36849.0,-42.48046875,24.4140625,536.1328125,-71.77734375,0.0,1762643288.1696515,0.0
36849.0,-10.7421875,85.44921875,905.2734375,-53.22265625,0.0,1762643288.173669,0.0
36850.0,-34.1796875,14.16015625,984.375,-28.3203125,0.0,1762643288.1774895,0.0
36850.0,-41.015625,-30.2734375,966.30859375,-21.97265625,0.0,1762643288.1813097,0.0
36850.0,-29.296875,-13.18359375,808.59375,-47.36328125,0.0,1762643288.1851301,0.0
36850.0,-27.83203125,6.8359375,809.5703125,-65.91796875,0.0,1762643288.1889503,0.0
36850.0,-33.69140625,52.24609375,984.375,-36.62109375,0.0,1762643288.1927707,0.0
36850.0,-54.19921875,17.08984375,963.37890625,-28.3203125,0.0,1762643288.196591,0.0
36850.0,-42.48046875,54.19921875,968.26171875,-55.17578125,0.0,1762643288.2004113,0.0
36850.0,-31.25,21.97265625,950.1953125,-71.77734375,0.0,1762643288.2042317,0.0
36850.0,-46.38671875,-111.81640625,934.5703125,-54.6875,0.0,1762643288.208052,0.0
36850.0,-62.98828125,-147.94921875,-979.4921875,-35.64453125,0.0,1762643288.2118723,0.0
36850.0,-85.44921875,-166.50390625,565.4296875,-71.2890625,0.0,1762643288.2156925,0.0
36850.0,-60.05859375,-33.203125,354.98046875,-85.9375,0.0,1762643288.219513,0.0
36851.0,-51.7578125,-59.5703125,645.5078125,-74.21875,0.0,1762643288.2232003,0.0
36851.0,-63.4765625,-98.14453125,905.76171875,-46.875,0.0,1762643288.2268875,0.0
36851.0,-76.66015625,-68.359375,704.58984375,-54.6875,0.0,1762643288.2305746,0.0
36851.0,-80.078125,-60.05859375,354.4921875,-96.19140625,0.0,1762643288.234262,0.0
36851.0,-36.62109375,20.99609375,791.50390625,-73.73046875,0.0,1762643288.2379494,0.0
36851.0,-40.52734375,32.71484375,988.76953125,-36.1328125,0.0,1762643288.2416365,0.0
36851.0,-56.15234375,-2.44140625,951.66015625,-24.4140625,0.0,1762643288.2453237,0.0
36851.0,-49.31640625,-38.57421875,929.6875,-52.24609375,0.0,1762643288.249011,0.0
36851.0,-26.3671875,15.13671875,955.078125,-61.03515625,0.0,1762643288.2526984,0.0
36851.0,-44.921875,-46.875,956.0546875,-39.55078125,0.0,1762643288.2563856,0.0
36851.0,-57.12890625,-100.09765625,-984.375,-23.92578125,0.0,1762643288.2600727,0.0
36851.0,-46.38671875,-100.5859375,696.2890625,-51.7578125,0.0,1762643288.26376,0.0
36852.0,-42.96875,-56.15234375,566.40625,-86.42578125,0.0,1762643288.2675748,0.0
36852.0,-33.69140625,53.7109375,959.47265625,-56.640625,0.0,1762643288.2713895,0.0
36852.0,-65.4296875,12.6953125,978.515625,-31.25,0.0,1762643288.2752042,0.0
36852.0,-62.5,-47.36328125,953.125,-40.0390625,0.0,1762643288.279019,0.0
36852.0,-20.01953125,48.828125,969.23828125,-48.828125,0.0,1762643288.2828338,0.0
36852.0,-17.578125,150.390625,967.28515625,-40.0390625,0.0,1762643288.2866485,0.0
36852.0,-51.7578125,6.8359375,966.796875,-28.3203125,0.0,1762643288.2904632,0.0
36852.0,-58.59375,-148.4375,966.796875,-27.34375,0.0,1762643288.294278,0.0
36852.0,-35.15625,-86.9140625,967.28515625,-37.59765625,0.0,1762643288.2980928,0.0
36852.0,-33.203125,-65.91796875,967.28515625,-44.43359375,0.0,1762643288.3019075,0.0
36852.0,-52.24609375,-23.92578125,967.28515625,-19.04296875,0.0,1762643288.3057222,0.0
36852.0,-51.7578125,39.0625,966.796875,-3.90625,0.0,1762643288.309537,0.0
36853.0,-32.2265625,-40.52734375,967.28515625,-23.92578125,0.0,1762643288.3132806,0.0
36853.0,-21.97265625,-17.578125,966.796875,-41.9921875,0.0,1762643288.3170245,0.0
36853.0,-47.8515625,-16.11328125,967.28515625,-35.64453125,0.0,1762643288.320768,0.0
36853.0,-71.2890625,-62.98828125,967.7734375,-22.4609375,0.0,1762643288.324512,0.0
36853.0,-59.08203125,-109.375,952.63671875,-36.62109375,0.0,1762643288.3282557,0.0
36853.0,-21.484375,20.01953125,959.47265625,-46.875,0.0,1762643288.3319993,0.0
36853.0,-30.76171875,1.953125,958.49609375,-39.0625,0.0,1762643288.3357432,0.0
36853.0,-59.08203125,-160.64453125,-996.58203125,-18.5546875,0.0,1762643288.3394868,0.0
36853.0,-60.546875,-96.19140625,793.45703125,-28.3203125,0.0,1762643288.3432307,0.0
36853.0,-40.52734375,2.9296875,747.0703125,-57.6171875,0.0,1762643288.3469744,0.0
36853.0,-29.296875,22.4609375,963.37890625,-46.38671875,0.0,1762643288.3507183,0.0
36853.0,-49.31640625,-46.38671875,-973.14453125,-16.6015625,0.0,1762643288.354462,0.0
36854.0,-60.546875,-91.30859375,728.02734375,-18.5546875,0.0,1762643288.3583858,0.0
36854.0,-51.7578125,-15.625,497.55859375,-57.12890625,0.0,1762643288.3623095,0.0
36854.0,-34.1796875,25.87890625,717.28515625,-63.4765625,0.0,1762643288.3662333,0.0
36854.0,-54.19921875,-113.28125,756.8359375,-38.0859375,0.0,1762643288.3701572,0.0
36854.0,-77.1484375,-177.734375,393.06640625,-30.2734375,0.0,1762643288.3740811,0.0
36854.0,-52.24609375,-15.13671875,-58.10546875,-50.29296875,0.0,1762643288.378005,0.0
36854.0,6.8359375,156.25,368.1640625,-34.1796875,0.0,1762643288.3819287,0.0
36854.0,-15.13671875,15.625,666.50390625,-20.99609375,0.0,1762643288.3858526,0.0
36854.0,-64.453125,-112.79296875,627.44140625,-27.34375,0.0,1762643288.3897765,0.0
36854.0,-97.65625,-136.23046875,-197.265625,-74.21875,0.0,1762643288.3937001,0.0
36854.0,-69.82421875,-54.19921875,-665.0390625,-89.35546875,0.0,1762643288.397624,0.0
36854.0,-22.94921875,45.41015625,-69.82421875,-40.0390625,0.0,1762643288.401548,0.0
36855.0,-43.45703125,-55.17578125,179.19921875,-24.90234375,0.0,1762643288.4061377,0.0
36855.0,-64.453125,-84.9609375,-331.0546875,-45.8984375,0.0,1762643288.4107275,0.0
36855.0,-48.33984375,-7.32421875,-676.26953125,-54.19921875,0.0,1762643288.415317,0.0
36855.0,-36.1328125,-10.7421875,-495.60546875,-52.734375,0.0,1762643288.4199069,0.0
36855.0,-26.85546875,-13.671875,27.34375,-21.484375,0.0,1762643288.4244967,0.0
36855.0,-29.296875,5.859375,51.26953125,-1.953125,0.0,1762643288.4290864,0.0
36855.0,-37.59765625,27.34375,-453.61328125,-32.71484375,0.0,1762643288.4336762,0.0
36855.0,-62.01171875,-108.88671875,-838.37890625,-67.87109375,0.0,1762643288.438266,0.0
36855.0,-88.8671875,-206.54296875,-1000.0,-68.359375,0.0,1762643288.4428558,0.0
36855.0,-85.44921875,-175.78125,-994.62890625,-54.19921875,0.0,1762643288.4474454,0.0
36855.0,-59.08203125,-72.75390625,-998.53515625,-61.5234375,0.0,1762643288.4520352,0.0
36855.0,-31.73828125,53.7109375,-1000.0,-64.94140625,0.0,1762643288.456625,0.0
36856.0,-52.734375,-1.46484375,-1000.0,-53.22265625,0.0,1762643288.4604654,0.0
36856.0,-83.0078125,-89.35546875,-1000.0,-44.921875,0.0,1762643288.4643059,0.0
36856.0,-59.08203125,-58.59375,-999.51171875,-52.24609375,0.0,1762643288.4681463,0.0
36856.0,-36.1328125,-26.85546875,-1000.0,-66.40625,0.0,1762643288.4719868,0.0
36856.0,-36.1328125,-7.8125,-1000.0,-58.59375,0.0,1762643288.4758272,0.0
36856.0,-56.15234375,12.20703125,-979.98046875,-41.50390625,0.0,1762643288.4796677,0.0
36856.0,-61.03515625,-6.34765625,-989.74609375,-48.33984375,0.0,1762643288.4835079,0.0
36856.0,-32.71484375,-44.43359375,-1000.0,-62.01171875,0.0,1762643288.4873483,0.0
36856.0,-29.78515625,-51.26953125,-999.0234375,-62.01171875,0.0,1762643288.4911888,0.0
36856.0,-66.89453125,-110.3515625,-1000.0,-51.26953125,0.0,1762643288.4950292,0.0
36856.0,-70.3125,-118.1640625,-1000.0,-36.62109375,0.0,1762643288.4988697,0.0
36856.0,-35.64453125,-20.99609375,-1000.0,-47.8515625,0.0,1762643288.50271,0.0
36857.0,-26.85546875,58.10546875,-1000.0,-69.3359375,0.0,1762643288.5066044,0.0
36857.0,-68.359375,-59.5703125,-1000.0,-65.91796875,0.0,1762643288.5104985,0.0
36857.0,-88.8671875,-127.44140625,-1000.0,-51.26953125,0.0,1762643288.5143929,0.0
36857.0,-60.05859375,-84.47265625,-995.1171875,-49.31640625,0.0,1762643288.5182872,0.0
36857.0,-40.52734375,19.04296875,-1000.0,-58.10546875,0.0,1762643288.5221813,0.0
36857.0,-47.8515625,102.05078125,-928.22265625,-42.96875,0.0,1762643288.5260756,0.0
36857.0,-74.21875,-2.44140625,-863.28125,-30.76171875,0.0,1762643288.52997,0.0
36857.0,-78.125,-131.34765625,-986.81640625,-61.5234375,0.0,1762643288.533864,0.0
36857.0,-46.875,-28.80859375,-1000.0,-76.171875,0.0,1762643288.5377584,0.0
36857.0,-51.26953125,47.36328125,-994.62890625,-67.3828125,0.0,1762643288.5416527,0.0
36857.0,-98.14453125,-122.55859375,-1000.0,-65.91796875,0.0,1762643288.5455468,0.0
36857.0,-93.26171875,-136.23046875,-997.55859375,-56.15234375,0.0,1762643288.549441,0.0
36858.0,-51.26953125,-46.875,-1000.0,-60.546875,0.0,1762643288.5532038,0.0
